INFO:root:Model and LoRA loaded.
INFO:root:Model and LoRA loaded.
INFO:root:Automatic SwanLab logging enabled, to disable set os.environ["SWANLAB_MODE"] = "disabled"
INFO:root:Model and LoRA loaded.
INFO:root:Automatic SwanLab logging enabled, to disable set os.environ["SWANLAB_MODE"] = "disabled"
INFO:__main__:Eval Metrics — Hits@1: 0.4103, Hits@3: 0.5055, Hits@10: 0.5594, MRR: 0.4618
INFO:root:Model and LoRA loaded.
INFO:root:Automatic SwanLab logging enabled, to disable set os.environ["SWANLAB_MODE"] = "disabled"
INFO:__main__:Eval Metrics — Hits@1: 0.4347, Hits@3: 0.5147, Hits@10: 0.5720, MRR: 0.4815
INFO:__main__:Eval Metrics — Hits@1: 0.4297, Hits@3: 0.5190, Hits@10: 0.5771, MRR: 0.4802
INFO:__main__:Eval Metrics — Hits@1: 0.4271, Hits@3: 0.5173, Hits@10: 0.5687, MRR: 0.4771
INFO:__main__:Eval Metrics — Hits@1: 0.4423, Hits@3: 0.5232, Hits@10: 0.5771, MRR: 0.4895
INFO:__main__:Eval Metrics — Hits@1: 0.4372, Hits@3: 0.5316, Hits@10: 0.5788, MRR: 0.4872
INFO:__main__:Eval Metrics — Hits@1: 0.4423, Hits@3: 0.5392, Hits@10: 0.5906, MRR: 0.4954
INFO:__main__:Eval Metrics — Hits@1: 0.4204, Hits@3: 0.5257, Hits@10: 0.5805, MRR: 0.4771
INFO:__main__:Eval Metrics — Hits@1: 0.4195, Hits@3: 0.5156, Hits@10: 0.5712, MRR: 0.4729
INFO:__main__:Eval Metrics — Hits@1: 0.4406, Hits@3: 0.5274, Hits@10: 0.5830, MRR: 0.4877
INFO:__main__:Eval Metrics — Hits@1: 0.4507, Hits@3: 0.5299, Hits@10: 0.5796, MRR: 0.4947
INFO:__main__:Eval Metrics — Hits@1: 0.4448, Hits@3: 0.5392, Hits@10: 0.5914, MRR: 0.4952
INFO:__main__:Eval Metrics — Hits@1: 0.4381, Hits@3: 0.5265, Hits@10: 0.5821, MRR: 0.4881
INFO:__main__:Eval Metrics — Hits@1: 0.4389, Hits@3: 0.5257, Hits@10: 0.5821, MRR: 0.4884
INFO:__main__:Eval Metrics — Hits@1: 0.4254, Hits@3: 0.5190, Hits@10: 0.5644, MRR: 0.4762
INFO:__main__:Eval Metrics — Hits@1: 0.4364, Hits@3: 0.5181, Hits@10: 0.5788, MRR: 0.4856
INFO:__main__:Eval Metrics — Hits@1: 0.4229, Hits@3: 0.5240, Hits@10: 0.5712, MRR: 0.4779
INFO:__main__:Eval Metrics — Hits@1: 0.4473, Hits@3: 0.5341, Hits@10: 0.5906, MRR: 0.4968
INFO:__main__:Eval Metrics — Hits@1: 0.4330, Hits@3: 0.5358, Hits@10: 0.5948, MRR: 0.4901
INFO:__main__:Eval Metrics — Hits@1: 0.4356, Hits@3: 0.5392, Hits@10: 0.5880, MRR: 0.4903
INFO:__main__:Eval Metrics — Hits@1: 0.4280, Hits@3: 0.5215, Hits@10: 0.5771, MRR: 0.4814
INFO:__main__:Eval Metrics — Hits@1: 0.4356, Hits@3: 0.5307, Hits@10: 0.5779, MRR: 0.4861
INFO:__main__:Eval Metrics — Hits@1: 0.4372, Hits@3: 0.5265, Hits@10: 0.5830, MRR: 0.4853
INFO:__main__:Eval Metrics — Hits@1: 0.4246, Hits@3: 0.5105, Hits@10: 0.5720, MRR: 0.4748
INFO:__main__:Eval Metrics — Hits@1: 0.4271, Hits@3: 0.5122, Hits@10: 0.5661, MRR: 0.4760
INFO:__main__:Eval Metrics — Hits@1: 0.4288, Hits@3: 0.5105, Hits@10: 0.5729, MRR: 0.4778
INFO:__main__:Eval Metrics — Hits@1: 0.4406, Hits@3: 0.5249, Hits@10: 0.5805, MRR: 0.4892
INFO:__main__:Eval Metrics — Hits@1: 0.4364, Hits@3: 0.5316, Hits@10: 0.5855, MRR: 0.4880
INFO:__main__:Eval Metrics — Hits@1: 0.4195, Hits@3: 0.5223, Hits@10: 0.5788, MRR: 0.4747
INFO:__main__:Eval Metrics — Hits@1: 0.4330, Hits@3: 0.5190, Hits@10: 0.5872, MRR: 0.4831
INFO:__main__:Eval Metrics — Hits@1: 0.4414, Hits@3: 0.5291, Hits@10: 0.5695, MRR: 0.4878
INFO:__main__:Eval Metrics — Hits@1: 0.4490, Hits@3: 0.5324, Hits@10: 0.5830, MRR: 0.4932
INFO:__main__:Eval Metrics — Hits@1: 0.4381, Hits@3: 0.5274, Hits@10: 0.5830, MRR: 0.4886
INFO:__main__:Eval Metrics — Hits@1: 0.4507, Hits@3: 0.5358, Hits@10: 0.5821, MRR: 0.4978
INFO:__main__:Eval Metrics — Hits@1: 0.4473, Hits@3: 0.5383, Hits@10: 0.5855, MRR: 0.4953
INFO:__main__:Eval Metrics — Hits@1: 0.4263, Hits@3: 0.5232, Hits@10: 0.5644, MRR: 0.4771
INFO:__main__:Eval Metrics — Hits@1: 0.4406, Hits@3: 0.5265, Hits@10: 0.5855, MRR: 0.4893
INFO:__main__:Eval Metrics — Hits@1: 0.4516, Hits@3: 0.5366, Hits@10: 0.5771, MRR: 0.4963
INFO:__main__:Eval Metrics — Hits@1: 0.4473, Hits@3: 0.5274, Hits@10: 0.5914, MRR: 0.4949
INFO:__main__:Eval Metrics — Hits@1: 0.4389, Hits@3: 0.5265, Hits@10: 0.5771, MRR: 0.4884
